,model,choosed num,nc 0.75_corr,nc 0.75_p,kmnc 10_corr,kmnc 10_p,snac NONE_corr,snac NONE_p,nbc NONE_corr,nbc NONE_p,tknc 1_corr,tknc 1_p,dsa 10_corr,dsa 10_p,dsa 1000_corr,dsa 1000_p,lsa 10_corr,lsa 10_p,lsa 1000_corr,lsa 1000_p,idc 6_corr,idc 6_p,idc 8_corr,idc 8_p
0,leNet_1,50,0.06670682259869831,0.24938022727704737,0.14798729922109544,0.010268264096625476,-0.10353814574496009,0.0733475227772374,-0.01629021225967448,0.7787138545663996,0.0064021870571129786,0.9120704732613186,0.5490069213373784,5.138762100123137e-25,0.43197368429895977,4.551276799862059e-15,0.33973156668492427,1.5377138380213813e-09,0.283186645146888,6.135127422145848e-07,-0.029654115399954238,0.6089361253002985,-0.029654115399954238,0.6089361253002985
1,leNet_1,100,nan,nan,0.27040616230968484,2.0056396240815833e-06,-0.009658821072500526,0.8676838736458048,-0.010269161398749642,0.859406885891413,-0.03708073436559393,0.5223052221419916,0.4307704290579549,5.518709390409087e-15,0.3211686089012689,1.2625540046805344e-08,0.4357729756358082,2.464023161499977e-15,0.3302300085371343,4.597743620178284e-09,0.043847230469419025,0.4492596925565984,0.043847230469419025,0.4492596925565984
2,leNet_1,150,nan,nan,0.24590438794256841,1.649347781798073e-05,0.05792278504050573,0.31735718723131057,0.06626450253765673,0.252540109201966,0.04758828657884665,0.4114880947292717,0.34294399491217425,1.0528585594165891e-09,0.2849084460663241,5.206251694832799e-07,0.36633770123419535,5.843478247866053e-11,0.13912409032259718,0.015892349599207985,-0.021774413049625005,0.7072038942228724,-0.021774413049625005,0.7072038942228724
3,leNet_1,200,nan,nan,0.28654093897090155,4.4512607529970754e-07,-0.04565655500514515,0.43075263884164405,-0.06662904243340624,0.24993387798695985,0.02372213200486805,0.6823769813655094,0.19525615811845,0.0006723653968593896,0.25857862171719653,5.69470764950143e-06,0.24954910545786085,1.2217814505420064e-05,0.1507500190089598,0.008919402185272908,-0.012408485590371048,0.8305218779073432,-0.012408485590371048,0.8305218779073432
4,leNet_1,250,nan,nan,0.1743514613929299,0.002441543507459472,-0.04823418369027882,0.40516203718421917,-0.09986506493355995,0.08420145979062216,-0.05830509440668449,0.3141681618211593,0.24729121767613718,1.4721802019914172e-05,0.19652022053468937,0.0006192052083938989,0.31500572474410277,2.4628986023829284e-08,0.18671945346295665,0.001157316347864039,nan,nan,nan,nan
5,leNet_1,300,nan,nan,0.19609146680407638,0.0006367841187272315,0.04993041174949798,0.38882654233286357,0.06771921579292814,0.24225159333815285,0.00884335716241261,0.8787650027764068,0.17853807142663083,0.0019063919209412724,0.2561948716467858,6.985524393644888e-06,0.2655797483862494,3.0890122368125916e-06,0.144483395881015,0.012236927671170343,nan,nan,nan,nan
6,leNet_1,350,nan,nan,0.19320640857866572,0.0007676142920873313,nan,nan,-0.014638939048151995,0.8006477447242651,0.006012522568477964,0.9174025600727065,0.2263225642899752,7.650380866555625e-05,0.11995452806260433,0.03784743639388812,0.28350324443223485,5.953183743644858e-07,0.0826066136417682,0.15350616812108134,nan,nan,nan,nan
7,leNet_1,400,nan,nan,0.14150635095682024,0.014163645345418837,0.08940330724816109,0.12231196232278735,0.14091073837879503,0.014579614692902466,-0.060204961093199554,0.29863253443576765,0.20473346279065546,0.0003581231827372342,0.07318909309188774,0.20620272127759884,0.2789620086350906,9.13577356502526e-07,0.11088828247587368,0.05504207073485918,nan,nan,nan,nan
8,leNet_1,450,nan,nan,0.14231948540333927,0.013612598871862168,0.10085488555578558,0.08115653298453213,0.040584145091500094,0.4837449363577921,0.01726936783961942,0.7657888478801861,0.11759521197318464,0.041813358870639784,0.08054541737885741,0.16406618445860666,0.2770048934788889,1.0961929285859555e-06,0.10624639504376426,0.06609717882241416,nan,nan,nan,nan
9,leNet_1,500,nan,nan,0.048599021290276496,0.4016144455830724,-0.08313045090082719,0.15090621001220034,-0.023946729882924088,0.6795353664617944,-0.014370031223237758,0.8042350076084367,0.08034902891247445,0.1651000695329674,0.07383838800641053,0.20219569135943133,0.3172449747156355,1.935369285448615e-08,0.041901839963858115,0.4696498025902499,nan,nan,nan,nan
10,leNet_1,550,nan,nan,0.012018881474835617,0.8357665416169755,-0.014641289573709085,0.8006164067457421,0.04980457389415983,0.3900245447069948,0.0572080812736226,0.32337531061291863,0.028427344799552858,0.6238369588142904,-0.04017305721651746,0.48818854285342445,0.30235505445704225,9.264089215452158e-08,-0.08407135751135715,0.14632026259139336,nan,nan,nan,nan
11,leNet_1,600,nan,nan,0.15677355962277484,0.006510316730465427,-0.012554568123955107,0.8285573063191096,0.03515981546659361,0.5440957244957451,-0.12900359953251264,0.025455163276739797,0.10489430683560778,0.06963986105206568,0.008946969533242621,0.8773556832466637,0.21270193923537814,0.00020621230615138264,0.014745610924084185,0.7992258825057555,nan,nan,nan,nan
12,leNet_1,650,nan,nan,-0.03987102085253989,0.49146727542756585,-0.017651727853843967,0.760758976527151,0.006957604239216308,0.9044771230907298,0.00369590079223697,0.9491709989407507,0.13213879793862368,0.022067536331381858,0.017228632018713597,0.7663253033607905,0.24542237272982986,1.715526721020684e-05,0.049632569421906185,0.3916656698378071,nan,nan,nan,nan
13,leNet_1,700,nan,nan,0.0197715420029664,0.7330607734769552,-0.13034488917123627,0.023954665872500443,-0.06551711070757904,0.2579422604284817,-0.058537356037400554,0.3122410318942286,0.12654135119147267,0.028420902452296958,0.0746267048793108,0.1974069809686708,0.22983059232488404,5.8673899314303296e-05,0.0850567673002394,0.14163196294467612,nan,nan,nan,nan
14,leNet_1,750,nan,nan,0.06755746954309404,0.24338083302253363,0.025863030005593562,0.6554777944086273,0.042846494011644524,0.4596856736863838,0.016577842107641964,0.7749105975117654,-0.012131120863905344,0.8342548727945271,nan,nan,0.1867882049460012,0.0011523709509548173,nan,nan,nan,nan,nan,nan
15,leNet_1,800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02308142115570217,0.6905078016276468,0.025894541829468667,0.655085061885726,0.09604335219085938,0.09683089898177025,0.06267567639624654,0.279205054872546,nan,nan,nan,nan
16,leNet_1,850,nan,nan,0.03842284618211364,0.5073498854752982,0.016268718639735284,0.7789982723707766,-0.011461804457487266,0.8432782275595992,0.04588107740833621,0.42848716677425375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,leNet_1,900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,leNet_1,950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,leNet_4,50,0.06887433307719877,0.23429364646847858,0.0024203566057773873,0.9667004998923631,0.025245630643656453,0.6631914666695639,0.06663543533644721,0.24988834016102138,-0.05531315641999708,0.3396871577377186,0.49642496899926686,4.519028186526007e-20,0.3861824723703279,4.15783359640794e-12,0.40507480185950984,2.831096577121365e-13,0.2799419535364598,8.334680516010432e-07,-0.05244958377013035,0.3653148386999469,-0.05244958377013035,0.3653148386999469
20,leNet_4,100,0.10492199555310792,0.06956578700032268,0.09069444469121465,0.11698663299051554,0.03123374505689381,0.5899852595692555,0.003935926030092742,0.9458748675252144,0.03228020713232267,0.5775816459822042,0.3420283188288374,1.1734169637185919e-09,0.18889709051664,0.001009795881565159,0.36290696023388525,9.063402540506742e-11,0.09528769239510682,0.09949815038572399,-0.02228262100566093,0.700694711365614,-0.02228262100566093,0.700694711365614
21,leNet_4,150,0.09403442515666076,0.10405002573307398,0.07944984927076996,0.16989617394054837,-0.12663317414446412,0.028305205945524454,-0.07834320619778923,0.17594056806646494,0.11701898806881628,0.04283346442384597,0.2899469195233392,3.19986137448126e-07,0.15346273429590174,0.007750567347413057,0.27493688032495595,1.3269413670530552e-06,0.1780852630159292,0.0019586036785624447,-0.018568611811301868,0.7487388315417438,-0.018568611811301868,0.7487388315417438
22,leNet_4,200,0.08344546020447861,0.14935888377147624,0.10599192284857815,0.06675240838075211,0.1136199282351671,0.049285846177629745,0.07134413960324604,0.21790102064699182,0.020478705034756812,0.7238951326757741,0.28394334739355614,5.708841299587947e-07,0.24906162401780033,1.2721536327650732e-05,0.24043389379129457,2.5655305662173328e-05,0.19035042498014676,0.0009211980518084081,0.009601275235276258,0.8684650277061063,0.009601275235276258,0.8684650277061063
23,leNet_4,250,0.0664362076897256,0.2513101869479084,0.13650802998851408,0.0180007892865813,0.020493194608475925,0.7237077372443174,-0.0029810537884122413,0.9589924994439027,0.07872078515278058,0.1738605855140458,0.23353532708437008,4.4136431362241796e-05,0.1558086060842744,0.006852040736270197,0.3053302558473451,6.822162454840316e-08,0.13347710931015033,0.020744791744976232,nan,nan,nan,nan
24,leNet_4,300,0.0004745880182278413,0.9934687576806694,0.13079805017600954,0.023465266362390522,0.01198044779564713,0.836284315300674,0.04494490654831897,0.43797882630772045,-0.0678685314488513,0.24121239816642973,0.24898766964329713,1.2799655697674002e-05,0.2525018563285848,9.548750017673606e-06,0.26869578708733094,2.3395853947399533e-06,0.15498856661950897,0.00715495510294295,0.0453061252480141,0.4343023209626046,0.0453061252480141,0.4343023209626046
25,leNet_4,350,0.008609455851954264,0.8819478913761268,0.32941728908028867,5.040606490847872e-09,-0.06932340636133572,0.23125014956671863,-0.07101122648623538,0.22006150137844005,-0.04904438832571911,0.39730903977582754,0.1986509963524067,0.0005383180440945907,0.1451316885806533,0.011849379155663923,0.2590232336541178,5.480570433549943e-06,0.10006986874103305,0.08356399896868293,-0.10293092527724429,0.07505891523147774,-0.10293092527724429,0.07505891523147774
26,leNet_4,400,0.024750113843293172,0.6694082138539073,-0.034778646954210735,0.548472487818342,0.27018517926844904,2.0460698997716033e-06,0.2758517469911829,1.2196428939007492e-06,-0.05793928679242066,0.31721910367601197,0.08394006861209427,0.14695371457231854,0.15120094032331216,0.008714868787439062,0.17216963835237084,0.0027716540765206576,0.19131561671869815,0.0008663798454700465,nan,nan,nan,nan
27,leNet_4,450,-0.03890105946379835,0.5020756779414294,0.0967192042298301,0.09449383367420308,-0.04891272648175431,0.398578934973734,-0.07746105439445887,0.1808719671973632,0.053426633333658054,0.356438824175037,0.1141335796423509,0.04826164697270976,0.14986974112337403,0.009331016218758627,0.23058972973453792,5.536963904122955e-05,0.045284867991965315,0.4345181861114176,0.00889821167818828,0.8780188321889348,0.00889821167818828,0.8780188321889348
28,leNet_4,500,-0.12488844246609988,0.030573926283014228,0.07270100986064264,0.20925241478166684,0.029035409641137967,0.6164315105614402,0.056344152384821745,0.33074811783174185,-0.033624702418113786,0.5618271664263614,0.05259495115007726,0.36398562168586723,0.04744259246663677,0.4129230741646802,0.20869564808840543,0.00027286810200224704,0.10682196560357987,0.06463460564465905,-0.01622776561961041,0.779540271314327,-0.01622776561961041,0.779540271314327
29,leNet_4,550,0.04392523214090206,0.4484526925773932,0.2284917541928629,6.495859600663766e-05,-0.0764370744262155,0.18672340264150877,-0.06212885350114875,0.2834293118162,0.017705971146911543,0.7600462253472492,0.03522448790905004,0.5433548421306504,0.11599953971891608,0.044689504035085946,0.0458371359389352,0.4289300006402638,0.058054788293596005,0.316253706384075,0.11979140010358383,0.038111010526903695,0.11979140010358383,0.038111010526903695
30,leNet_4,600,0.20817567938436973,0.0002828617297857424,0.2706099564257246,1.969031847067418e-06,0.07513276780338016,0.19437669543974923,0.08462910790555983,0.1436523437155835,0.19383977695763505,0.0007369288491864391,0.1373464844864355,0.017299926717787316,0.12013688850940421,0.03755461528164135,0.23340532778955916,4.458307656157116e-05,0.11999430815403385,0.03778339616971395,0.2001858135421909,0.00048624879788936677,0.2001858135421909,0.00048624879788936677
31,leNet_4,650,-0.008538137616729797,0.8829187574903369,-0.12505726577579196,0.030347813518563246,-0.010335455193373394,0.8585087660448065,-0.14012799124662376,0.015142549685457795,-0.0900686411374197,0.11954470465171084,-0.008201071088039009,0.8875096402860628,0.17056640467407894,0.0030395342146463306,0.07276965956895926,0.20882151677892996,0.07833711062234705,0.17597429775009565,0.027642828981838515,0.633447431057621,0.027642828981838515,0.633447431057621
32,leNet_4,700,0.02308795097569722,0.6904247547519113,0.07274611268323018,0.2089692428791699,-0.0076564547169456106,0.8949352506317413,0.10214910094025172,0.07731003876192556,-0.1963612942783501,0.0006256681138289598,0.08731597866327054,0.13131749541009208,-0.03605442198231389,0.5338917672483987,0.03446461646786826,0.5520912888747804,-0.0964603871109939,0.09538344009134048,0.1133622844035236,0.04980637208447404,0.1133622844035236,0.04980637208447404
33,leNet_4,750,-0.0881277443844665,0.127756285203405,0.07380821815038852,0.202380620290676,0.20912568829222386,0.0002648526688780674,0.0763757708438635,0.18707807965577236,0.1125392043776227,0.05150008911500491,-0.0781486942248437,0.1770192616192119,0.08074522827705471,0.1630192707504941,0.09732306681549548,0.09244395877156349,0.06336937295111925,0.27390777087719737,0.2195150049508796,0.00012654138162157834,0.2195150049508796,0.00012654138162157834
34,leNet_4,800,-0.005474272387782297,0.9247738964832253,-0.018854232577666566,0.7450066281282819,0.2693895253656143,2.1981877837991856e-06,0.03003014606687548,0.6044004677508855,0.04974413473303991,0.3906007308498354,-0.0021197501581529795,0.9708343092043804,0.05677393187500425,0.3270669372347494,0.1124510759706643,0.05168424750775973,-0.018012858440589728,0.7560175916899304,0.3581859354663259,1.6440810407242255e-10,0.3581859354663259,1.6440810407242255e-10
35,leNet_4,850,0.1742084424631462,0.0024620334475328734,0.022585792455561065,0.6968220091930494,-0.05276741540782578,0.3624125429805929,-0.05475428913823346,0.3445965170200603,0.3050669007652633,7.010421784909281e-08,0.042536031122175855,0.46294735372367773,0.15108538916680636,0.008766880287091099,0.10949462195194115,0.05818726418777419,0.16932881483554785,0.003262157206460689,0.2946896711649028,2.0061524056203145e-07,0.2946896711649028,2.0061524056203145e-07
36,leNet_4,900,0.4171974255560937,4.6060407887066916e-14,-0.01842848987681671,0.7505719530232113,0.10064564748608976,0.08179267540967203,0.030129876892827354,0.6032000569344805,-0.12019989650510628,0.03745388850867752,-0.00535137181590449,0.9264579444670774,0.12181081698045752,0.03495524046589375,0.023190633124956634,0.6891193215111151,-0.007047946321167456,0.9032428199725748,-0.026249097433159688,0.6506727912676885,-0.026249097433159688,0.6506727912676885
37,leNet_4,950,-0.04196713733476688,0.4689572522593079,-0.40261312119087056,4.0572831036941384e-13,-0.10394240663402297,0.07222586173227279,-0.3600438955773194,1.30210055316624e-10,-0.3699871210920042,3.642566596845266e-11,0.07036299316827184,0.22431207463117697,0.06687949962527816,0.24815413671424186,0.16796775328675626,0.0035239728195406925,0.07863671658996568,0.17432210790898392,0.49981514356072815,2.2987231814158215e-20,0.49981514356072815,2.2987231814158215e-20
38,leNet_5,50,0.11301073124356927,0.05052401792660748,0.06273852538334242,0.2787222843757874,0.10938926468815027,0.058430954073538634,0.10938926468815027,0.058430954073538634,0.1162364418953104,0.04425227857342529,0.5625798365033268,1.9391982031424655e-26,0.41989028554421776,3.0463922475125084e-14,0.5306787731637825,3.4103755062907145e-23,0.3468309929763149,6.619112000323299e-10,-0.13675590583586716,0.01779105834102282,-0.13675590583586716,0.01779105834102282
39,leNet_5,100,-0.0012678182285781098,0.9825535766017524,0.08525924790263387,0.14068299842684948,0.06838482845182701,0.23764319840088632,0.056325276433894005,0.33091040468095784,0.06065142821887773,0.2950570303972358,0.3372585702569279,2.0522979551570863e-09,0.3193544801369279,1.5394142414082834e-08,0.27451152133626594,1.3798513154759578e-06,0.23388237795722894,4.2964645254248515e-05,-0.05363841428489129,0.3545328819230073,-0.05363841428489129,0.3545328819230073
40,leNet_5,150,0.08873834228194911,0.12512719782009316,0.07145495131285634,0.21718527074429542,0.04348319508734238,0.45303679762102234,0.032932315851944796,0.5699145627127135,0.045776902048702245,0.42953745646617625,0.26695314636886003,2.734110485726108e-06,0.2233513292865584,9.54756311661813e-05,0.2995696273821433,1.2298897218432948e-07,0.24420607227632166,1.8938915306904764e-05,-0.045851497022139795,0.4287852432269199,-0.045851497022139795,0.4287852432269199
41,leNet_5,200,0.12111884467227066,0.03601063138699914,0.1153564257391142,0.045894748070949426,0.10080349439220723,0.08131240515421312,0.09522827334620586,0.09971033079038355,0.0691110486514158,0.23268585728304403,0.204281811855587,0.0003692775512442979,0.22378174300270834,9.247718154349739e-05,0.3056514960579786,6.599114894549643e-08,0.18416646431910838,0.0013553756913093345,0.09250437311271492,0.10982857568350426,0.09250437311271492,0.10982857568350426
42,leNet_5,250,0.019861498785890743,0.7318926947721108,0.05399007328333958,0.35138226865483346,0.060671435369312646,0.29489747520078824,0.060671435369312646,0.29489747520078824,0.034085467178406666,0.5564759863485568,0.12326352422175857,0.032824837162692216,0.16328676816263354,0.00457601024022028,0.2280348496969534,6.724472232337857e-05,0.23491196466492478,3.965871533148849e-05,0.017239030712180144,0.7661883509670835,0.017239030712180144,0.7661883509670835
43,leNet_5,300,0.05104086933457706,0.37835165294011,0.09920913970602535,0.08626944785392035,0.14137690624851956,0.014253151256228558,0.15522967517086908,0.007064674089845467,-0.12193869891072452,0.03476310066173333,0.04925679270300341,0.39526549723253146,0.2467805795705436,1.5352035662037144e-05,0.16416633279946924,0.004359004569926314,0.16836461946350412,0.0034457321983168156,nan,nan,nan,nan
44,leNet_5,350,0.034608017292310875,0.5504373307559814,0.11545968977996064,0.04569940720187959,0.1295225744345068,0.024865254154598018,0.07484933207165924,0.19606968650980586,0.07161384936622527,0.21616186238220617,0.11223521746245818,0.05213763550019874,0.055244862947214216,0.34028467576471927,-0.00034734829621762165,0.9952197958874262,0.13341872296423093,0.02080103088231293,nan,nan,nan,nan
45,leNet_5,400,-0.004018054237570608,0.9447472559076417,0.18126427710203633,0.0016180182287216262,0.12519061304857798,0.03017022728361552,0.0996411329013404,0.08490293345374977,-0.024606479309181306,0.671214496459681,0.09546016948545664,0.09888427884381772,0.25611462694272996,7.033487836846958e-06,0.016387931739839868,0.7774211379998152,0.15646295989996573,0.006618608531728861,nan,nan,nan,nan
46,leNet_5,450,0.03365192855131246,0.5615102837610737,0.1357739025419036,0.018634634671961248,0.07067320786103844,0.2222707160160482,0.061316792108974595,0.28978166147352497,0.0358858995545053,0.535806572003066,0.07851378915280478,0.17499859675878615,0.15394954463348481,0.007555906813822585,0.10310799085888235,0.07455655488274696,0.10997730380059291,0.05708154546773539,nan,nan,nan,nan
47,leNet_5,500,0.06825054787835176,0.23856789862053268,0.11447604633535695,0.04758871508809676,-0.010424288294562368,0.857305579130748,0.001212561460638279,0.9833138511557057,-0.06602928780187778,0.25423171541065404,0.008744259960970375,0.8801132654147529,0.19338063066473224,0.0007590579657753859,-0.06056418265708911,0.2957534782493166,0.22852345866789978,6.480270887635016e-05,nan,nan,nan,nan
48,leNet_5,550,0.14294716974967417,0.013200205299342953,0.06330675772092438,0.2743830953743811,0.15043953588153436,0.009062703140262352,0.16814708223623018,0.0034884217768454294,0.0016297310769497477,0.9775744606256358,0.0467951434592085,0.4193355557980185,0.09700094574522104,0.09353296627061385,0.05478492210176594,0.34432626122702575,0.053272535021174405,0.35782967682157985,nan,nan,nan,nan
49,leNet_5,600,-0.005968367116677904,0.9180070117365885,0.005845171019818856,0.9196937127745157,0.11051121688647889,0.055878782548470084,0.11266388061050436,0.05124049180833958,0.07517363744138024,0.19413346000884613,0.09248252592269182,0.10991287688185722,0.034872043827940374,0.5473984610031124,0.05684532614101367,0.32645799940678083,0.0035523764135100017,0.9511423555506879,nan,nan,nan,nan
50,leNet_5,650,-0.006660831694003864,0.9085333932618898,-0.046105972704042944,0.42622486125027903,-0.03880060930386889,0.5031811414542621,-0.025256609718497785,0.6630539823435093,0.1573947602583448,0.00629847789488603,0.06515680508924539,0.26057483407830095,0.07292093127891161,0.20787427871227493,0.044487082836293185,0.4426640754101737,0.049381534479166565,0.3940683083778259,nan,nan,nan,nan
51,leNet_5,700,0.011028465254204273,0.8491312812396262,0.08309011256393564,0.15110522668997547,0.06304202843287973,0.2763989005003023,0.06476845186495936,0.263432982855814,-0.0817373889349467,0.1578949508650528,0.040654280786806454,0.48298899907820564,0.12719518636781427,0.027605835333522007,0.010048453201308472,0.8623982439054245,0.11673760864095246,0.04333915648017111,nan,nan,nan,nan
52,leNet_5,750,0.0176525453879072,0.76074823271391,0.04714360373162308,0.4158771140058264,-0.030871353970579003,0.5943089294497841,-0.05277373333508939,0.36235499654620895,0.012204500495418885,0.833266906140507,0.04968222202943885,0.3911914979720141,0.041425223557951966,0.47472184098355924,-0.05807786804691605,0.3160610289060641,-0.020508885850255683,0.7235048190764508,nan,nan,nan,nan
53,leNet_5,800,0.029551398873841332,0.6101777011405707,0.05059499943363684,0.3825365788439052,0.016131855805857742,0.7808100212134114,0.024366598457560784,0.6742353424746084,0.05476644691520265,0.34448924032142136,0.12708766980177147,0.027738470585469126,0.042399689886314394,0.46438378259588187,-0.06866525670807312,0.23572020728625262,0.1152358359133171,0.04612374878520875,nan,nan,nan,nan
54,leNet_5,850,-0.07972184271881687,0.16843456127248524,-0.02473229213168155,0.6696322284871636,0.040084861561727476,0.4891447290594548,0.06524390019636452,0.2599367849010072,0.05264544905196474,0.36352458168280166,nan,nan,0.02085786907845254,0.7189968105865969,nan,nan,-0.06777488415956259,0.2418637913562702,nan,nan,nan,nan
55,leNet_5,900,0.03228648249236837,0.5775076345798499,0.09276893352410015,0.10881175390086563,-0.09144420217560223,0.1139784181387117,-0.10581641791680522,0.06720740187204988,0.03199606093368377,0.5809375029094987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,leNet_5,950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
